"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_TURNO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"TP_ABRANGENCIA";"SG_UF";"SG_UE";"NM_UE";"CD_MUNICIPIO";"NM_MUNICIPIO";"NR_ZONA";"CD_CARGO";"DS_CARGO";"QT_APTOS";"QT_SECOES";"QT_SECOES_AGREGADAS";"QT_APTOS_TOT";"QT_SECOES_TOT";"QT_COMPARECIMENTO";"QT_ABSTENCOES";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS";"QT_VOTOS_BRANCOS";"QT_VOTOS_NULOS";"QT_VOTOS_LEGENDA";"QT_VOTOS_PENDENTES";"QT_VOTOS_ANULADOS";"HH_ULTIMA_TOTALIZACAO";"DT_ULTIMA_TOTALIZACAO"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24171";"GAMELEIRA";"28";"3";"Governador";"14323";"46";"2";"14323";"46";"11458";"2865";"N";"7908";"609";"2941";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23337";"BELO JARDIM";"45";"6";"Deputado Federal";"60174";"166";"17";"60174";"166";"44521";"15653";"N";"29423";"4107";"8348";"2643";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23116";"ALAGOINHA";"120";"6";"Deputado Federal";"12136";"42";"1";"12136";"42";"9223";"2913";"N";"7344";"424";"872";"583";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23280";"TAMANDARÉ";"26";"3";"Governador";"16378";"47";"0";"16378";"47";"12934";"3444";"N";"9782";"638";"2514";"0";"0";"0";"16:14:17";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25933";"TACAIMBÓ";"44";"6";"Deputado Federal";"9854";"33";"4";"9854";"33";"7919";"1935";"N";"5872";"622";"871";"554";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23736";"CANHOTINHO";"116";"3";"Governador";"16169";"60";"3";"16169";"60";"12448";"3721";"N";"9199";"754";"2495";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23051";"AGRESTINA";"86";"7";"Deputado Estadual";"18038";"56";"5";"18038";"56";"14993";"3045";"N";"10987";"888";"2168";"950";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25879";"SOLIDÃO";"98";"7";"Deputado Estadual";"5092";"15";"4";"5092";"15";"4019";"1073";"N";"3233";"165";"279";"342";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"30015";"FERNANDO DE NORONHA";"4";"6";"Deputado Federal";"2750";"7";"0";"2750";"7";"1979";"771";"N";"1485";"206";"184";"104";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24570";"JABOATÃO DOS GUARARAPES";"11";"5";"Senador";"111227";"310";"5";"111227";"310";"91285";"19942";"N";"88707";"24236";"69627";"0";"0";"0";"16:14:26";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23477";"BREJÃO";"92";"3";"Governador";"8760";"34";"10";"8760";"34";"7283";"1477";"N";"5764";"292";"1227";"0";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25216";"PETROLINA";"145";"6";"Deputado Federal";"67158";"197";"11";"67158";"197";"55328";"11830";"N";"42094";"3206";"6671";"3357";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24155";"FREI MIGUELINHO";"46";"3";"Governador";"10934";"39";"11";"10934";"39";"9540";"1394";"N";"7123";"635";"1782";"0";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24759";"LAJEDO";"94";"3";"Governador";"27455";"84";"3";"27455";"84";"22357";"5098";"N";"15388";"1405";"5564";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23434";"BOM JARDIM";"33";"3";"Governador";"27994";"104";"6";"27994";"104";"22835";"5159";"N";"16052";"1684";"5099";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23108";"SANTA CRUZ";"82";"3";"Governador";"11130";"34";"0";"11130";"34";"8702";"2428";"N";"6721";"261";"1720";"0";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25011";"PALMEIRINA";"59";"6";"Deputado Federal";"6848";"24";"0";"6848";"24";"4509";"2339";"N";"3604";"196";"399";"310";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25836";"SIRINHAÉM";"26";"7";"Deputado Estadual";"27169";"85";"1";"27169";"85";"21550";"5619";"N";"16614";"1129";"2166";"1641";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26158";"TUPANATINGA";"143";"6";"Deputado Federal";"17463";"54";"1";"17463";"54";"11393";"6070";"N";"9304";"504";"890";"695";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24074";"FEIRA NOVA";"135";"7";"Deputado Estadual";"17452";"56";"5";"17452";"56";"13685";"3767";"N";"10923";"753";"1183";"826";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23639";"CAETÉS";"130";"7";"Deputado Estadual";"19502";"56";"1";"19502";"56";"13759";"5743";"N";"9960";"1101";"1385";"1313";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25216";"PETROLINA";"83";"7";"Deputado Estadual";"67228";"202";"17";"67228";"202";"57177";"10051";"N";"42845";"2990";"7921";"3421";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26271";"VITÓRIA DE SANTO ANTÃO";"102";"7";"Deputado Estadual";"19249";"55";"0";"19249";"55";"16636";"2613";"N";"12502";"977";"2184";"973";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23795";"CARPINA";"20";"5";"Senador";"50142";"159";"19";"50142";"159";"44930";"5212";"N";"54238";"8508";"27114";"0";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25453";"SALOÁ";"136";"7";"Deputado Estadual";"13351";"46";"5";"13351";"46";"8913";"4438";"N";"6719";"566";"805";"823";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23710";"CAMUTANGA";"27";"6";"Deputado Federal";"7166";"21";"4";"7166";"21";"5751";"1415";"N";"4654";"275";"573";"249";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24210";"GLÓRIA DO GOITÁ";"21";"7";"Deputado Estadual";"21397";"65";"0";"21397";"65";"17881";"3516";"N";"13388";"1126";"2271";"1096";"0";"0";"16:14:07";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23299";"BELÉM DE MARIA";"43";"6";"Deputado Federal";"9073";"30";"6";"9073";"30";"7080";"1993";"N";"5956";"299";"510";"315";"0";"0";"16:14:17";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23019";"AFOGADOS DA INGAZEIRA";"66";"6";"Deputado Federal";"27279";"98";"5";"27279";"98";"20567";"6712";"N";"15768";"1373";"2333";"1093";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24597";"JATAÚBA";"54";"5";"Senador";"13948";"40";"0";"13948";"40";"10676";"3272";"N";"16922";"1168";"3262";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23698";"CAMOCIM DE SÃO FÉLIX";"132";"6";"Deputado Federal";"13933";"44";"0";"13933";"44";"11368";"2565";"N";"8585";"672";"1592";"519";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26050";"TIMBAÚBA";"36";"7";"Deputado Estadual";"41231";"131";"7";"41231";"131";"32706";"8525";"N";"24488";"1920";"4170";"2128";"0";"0";"16:14:12";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23078";"ÁGUA PRETA";"38";"6";"Deputado Federal";"23355";"62";"0";"23355";"62";"15605";"7750";"N";"12492";"937";"1489";"687";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23302";"JAQUEIRA";"43";"5";"Senador";"9598";"26";"0";"9598";"26";"6411";"3187";"N";"9100";"989";"2733";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24430";"IPOJUCA";"16";"7";"Deputado Estadual";"71532";"195";"12";"71532";"195";"58432";"13100";"N";"45447";"3252";"5785";"3948";"0";"0";"16:14:24";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24414";"INGAZEIRA";"50";"6";"Deputado Federal";"3772";"12";"4";"3772";"12";"3128";"644";"N";"2587";"156";"232";"153";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23272";"BARREIROS";"42";"6";"Deputado Federal";"30091";"93";"2";"30091";"93";"22874";"7217";"N";"17689";"1239";"2323";"1623";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23558";"BUÍQUE";"60";"3";"Governador";"38910";"111";"1";"38910";"111";"26735";"12175";"N";"19236";"1491";"6008";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25038";"PANELAS";"47";"5";"Senador";"21471";"65";"1";"21471";"65";"14254";"7217";"N";"21438";"1527";"5543";"0";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25798";"SERRITA";"76";"7";"Deputado Estadual";"15638";"46";"1";"15638";"46";"11466";"4172";"N";"9737";"347";"459";"923";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26271";"VITÓRIA DE SANTO ANTÃO";"102";"6";"Deputado Federal";"19249";"55";"0";"19249";"55";"16636";"2613";"N";"12403";"1031";"2397";"805";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23990";"CUPIRA";"86";"7";"Deputado Estadual";"18827";"60";"4";"18827";"60";"14423";"4404";"N";"10638";"840";"1925";"1020";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24295";"IATI";"136";"3";"Governador";"15767";"44";"4";"15767";"44";"10546";"5221";"N";"8400";"392";"1754";"0";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23019";"AFOGADOS DA INGAZEIRA";"66";"5";"Senador";"27279";"98";"5";"27279";"98";"20567";"6712";"N";"26046";"4628";"10460";"0";"0";"0";"16:14:13";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25410";"SALGADINHO";"88";"3";"Governador";"6753";"22";"0";"6753";"22";"4939";"1814";"N";"3611";"267";"1061";"0";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24694";"LAGOA DE ITAENGA";"135";"3";"Governador";"17717";"50";"0";"17717";"50";"13837";"3880";"N";"9634";"887";"3316";"0";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25135";"PAULISTA";"146";"3";"Governador";"64889";"183";"1";"64889";"183";"56414";"8475";"N";"40311";"4067";"12036";"0";"0";"0";"16:14:54";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23221";"CASINHAS";"34";"5";"Senador";"11177";"38";"3";"11177";"38";"9213";"1964";"N";"11951";"2228";"4247";"0";"0";"0";"16:14:52";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23027";"LAGOA DO CARRO";"20";"5";"Senador";"12526";"40";"1";"12526";"40";"11156";"1370";"N";"14207";"1728";"6377";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23060";"XEXÉU";"38";"6";"Deputado Federal";"9403";"33";"0";"9403";"33";"7540";"1863";"N";"5976";"405";"713";"446";"0";"0";"16:14:18";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"117";"5";"Senador";"92323";"281";"9";"92323";"281";"82801";"9522";"N";"93458";"21011";"51133";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23817";"CARUARU";"105";"6";"Deputado Federal";"99295";"270";"5";"99295";"270";"84174";"15121";"N";"61841";"6369";"12027";"3937";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24058";"EXU";"79";"7";"Deputado Estadual";"25318";"82";"7";"25318";"82";"20073";"5245";"N";"15551";"895";"1831";"1796";"0";"0";"16:14:08";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24295";"IATI";"136";"6";"Deputado Federal";"15767";"44";"4";"15767";"44";"10546";"5221";"N";"8829";"408";"558";"751";"0";"0";"16:14:10";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26336";"ITAPISSUMA";"131";"6";"Deputado Federal";"17624";"54";"1";"17624";"54";"15292";"2332";"N";"11298";"1027";"2262";"705";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25810";"SERTÂNIA";"62";"7";"Deputado Estadual";"26171";"92";"16";"26171";"92";"19451";"6720";"N";"14965";"1257";"1846";"1383";"0";"0";"16:14:15";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25178";"PESQUEIRA";"55";"3";"Governador";"50174";"163";"6";"50174";"163";"35958";"14216";"N";"24463";"2800";"8695";"0";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"26298";"CAMARAGIBE";"127";"5";"Senador";"62561";"192";"3";"62561";"192";"56854";"5707";"N";"64539";"14272";"34897";"0";"0";"0";"16:14:21";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23710";"CAMUTANGA";"27";"7";"Deputado Estadual";"7166";"21";"4";"7166";"21";"5751";"1415";"N";"4668";"280";"508";"295";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23264";"JATOBÁ";"89";"7";"Deputado Estadual";"9815";"36";"0";"9815";"36";"7984";"1831";"N";"6660";"259";"392";"673";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23272";"BARREIROS";"42";"5";"Senador";"30091";"93";"2";"30091";"93";"22874";"7217";"N";"26323";"5810";"13615";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"10";"3";"Governador";"91953";"287";"25";"91953";"287";"81954";"9999";"N";"60691";"5254";"16009";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25356";"RIBEIRÃO";"28";"3";"Governador";"26353";"88";"10";"26353";"88";"21921";"4432";"N";"15041";"1326";"5554";"0";"0";"0";"16:14:53";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24031";"ESCADA";"19";"6";"Deputado Federal";"45296";"139";"37";"45296";"139";"38328";"6968";"N";"29282";"2000";"5255";"1791";"0";"0";"16:14:11";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25038";"PANELAS";"47";"6";"Deputado Federal";"21471";"65";"1";"21471";"65";"14254";"7217";"N";"11510";"592";"1116";"1036";"0";"0";"16:14:20";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24171";"GAMELEIRA";"28";"7";"Deputado Estadual";"14323";"46";"2";"14323";"46";"11458";"2865";"N";"8700";"521";"1297";"940";"0";"0";"16:14:14";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24570";"JABOATÃO DOS GUARARAPES";"11";"3";"Governador";"111227";"310";"5";"111227";"310";"91285";"19942";"N";"54532";"7917";"28836";"0";"0";"0";"16:14:26";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"24910";"OLINDA";"100";"3";"Governador";"91630";"293";"12";"91630";"293";"82178";"9452";"N";"52871";"7118";"22189";"0";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23124";"JUCATI";"92";"7";"Deputado Estadual";"8800";"31";"1";"8800";"31";"7044";"1756";"N";"5103";"636";"722";"583";"0";"0";"16:14:16";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"25097";"PASSIRA";"91";"7";"Deputado Estadual";"24299";"78";"1";"24299";"78";"19309";"4990";"N";"14490";"1302";"2197";"1320";"0";"0";"16:14:25";"07/11/2018"
"24/10/2019";"18:50:13";"2018";"2";"Eleição Ordinária";"1";"297";"ELEIÇÕES GERAIS ESTADUAIS 2018";"07/10/2018";"E";"PE";"PE";"PERNAMBUCO";"23752";"CAPOEIRAS";"130";"6";"Deputado Federal";"15862";"45";"1";"15862";"45";"10676";"5186";"N";"8479";"711";"788";"698";"0";"0";"16:14:09";"07/11/2018"
